,addy,token,hold,price,holder_count
171,3za1FxwgaM5yc1zbDMZjxg9WiNwSeYNZojB9xqnLfe15,2ewniEs5eEkx26c8V1rNynk31YKiTKTXyND4eU5fY4jV,1660204147,0.0,4
172,7SL2CLWXDoQXncS5rmZwcDmPVk2uhCtJ15kDs855Vsaw,2ewPRGxF1fmfD5hKDsq5TWVxtNABCjKz5CXRYMcBqAZs,1665103961,7.51,1
173,,2eXpaUvBTzFZVxsQDPBvFy7guCKc5kjrDAWD9Mv7h1zo,,0.0,0
174,Bjvb5PD4yQd6zBzo7ZvEwjWREUmqJzY2RXJJW1a3wxhY,2EyGRkQ2a89tnuyyCymq61DT7M1oBokgF7JcAnBDiaAu,1665450397,13.0,2
175,,2F1sFYRQduKj5UXRAJJRkegxhTx4SR3NoGRTbjoBBH3F,,0.0,0
176,,2f5Ty3gNDUN1spXTpuYeEgQdxuDzpPT8Sr6yDZyzYxFu,,0.0,0
177,,2F7XMumg17WYJSCG81K8CcjoFLdynCxPMtdJ8qhDTKJP,,0.0,0
178,,2fbTSdnjk4E98qjyTDe2tFSsi7w4AZaouZtKzq8XpNGW,,0.0,0
179,,2FcPbrr5xaWvVG8FXdxm6Z353kg3CqwPq3a1obwwv7LL,,0.0,0
180,DBsDBjhZCQyRFCRZuVhUSU19CBvbngUyvuZCTFmNni77,2FfdgmQxu89SRTHTGqmPwLakxS3rCJRHtYMUq9GTbcJJ,1650058295,7.0,3
181,5WVoYgXWXpfzos5y7dHCzZU6zeRW16fE9mq2teAUP92T,2fHed5FRC1AcnA4n8umJJb2EWdRNuqKdk1wdHw4b6gNb,1659126031,0.0,4
182,GyJwNpoGHcEwp1WKrcUPorjFy6ZRcWRgSguL6vGxicTx,2fi9SdRg7Nebfuj9wxdouSKhaiLjEmbZceVVAZt9bbTo,1662711815,0.0,4
183,7i7kqiYzBhP5kMWBn3cSKoTADqmsT1qabvLGDcC6pFnn,2FkndJVfntMtLeK5VzM1bJvRdCWcd1hfMSsLdeNnGuGC,1662766205,0.0,4
184,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,2fr7u2SGiqEgsEHYAk5KZXwRdQ18eboXPe3SFjK2QcWW,1644426841,-1.0,2
185,4zJxEZKyudRHxRSAcniT6jgraYsLSv9bcvrdh7iNAeyA,2fUJ7JcMjKpu3RsMqijPBVahru5XUdsa7f2phNB1hfPd,1670974386,0.0,3
186,GXT6iqbVkH5XagczomCTfckqzx8rFpMMemaaUBnaA8Au,2FVBHZrGzqkqFeAz61FS85WQzpA9zQtgevVCnK1VNAwr,1665271731,-1.0,1
187,CAZiAdEgNcDVqvNiTQToDCVTj6GGMAa7bZfSe6mVkrAL,2fwHyS4JxhmGELKBVdJtmhqXKhnLaeMyXgTYfCSjp2Ua,1672603138,0.0,3
188,4hofsnrMswCNxKAUwTf3dWLezoAHFcFTytaXxVtHNzf7,2FxPwEfg3mkQU3AEVe3oMdavVVjWxEeb1M9Y8Mov3gPC,1676468890,-1.0,1
189,,2G2QsUhKvxX7p2KVoAcdUb9DhzGJmY1CoNxpEbfrjYfW,,0.0,0
190,3hGhbUPK7AwNwrdztRKSg1hDMEeX6Z9VffNbSx9XudzP,2g3wRzBkC9SvrFaC7QifYoPM4ynDb3fG7uqqmMb3KbNU,1658935531,0.0,3
191,AhKTWPuFvQ2MeHoXEPDE9MoEwxH6EsmNzENjPuN8nSpq,2g4LSEhNCF9dTgZXxzSMFPhx32bnh5HJCNLjDMBkExek,1659484829,-1.0,4
192,,2gCYdEZHSYJ7DHAqhZJTBY6jw9zEcBLdUhKPWtbPqmkV,,0.0,0
193,QVaUAQyPozeQ5WSuh1rmz6zAdgFPnYd11zn6DUoRxAE,2Gf9g57ncEaGQYLxmrJiTiGVanjHTyvtH4GbzMsvZiV6,1675627906,-1.0,7
194,,2gHA5t8pozEcbdkzdVWKQgSjTEDu7i5aGkSKDJ9Jgh1f,,0.0,0
195,FUeqBiHqiFLRpcpyZh4bCUJUxpz8PNXnyNXzyGwS5wBh,2GKS3ACwhESj5dP4PWEo5Jw4GJxP3naV6Npgdcb2Gq6F,1649944371,2.5,1
196,,2GqJE654MHwWxmW989QX9e9J6xxkvYYk7BKeMXNFT6bt,,0.0,0
197,2gqX4hAfaJkMxp43BhNrcUCtuZ3JkZv4RS7dNgTauTft,2GsNqWiV6t1Gt7bjxtUfFxovYJ1So7fDKrGwN5LtbYis,1666735177,0.0,5
198,563DEeeuQQfGRwGKYcTzAuinLphAeM4KsMYhWALVNzoi,2GuzX8RLWsRDPEbsswi2iciwoMrT9zMPV5XpupczMkTf,1671486555,0.0,5
199,,2GXVkWrnTDf4EoDm4YYZBktByd4212KAt5SCky9Zqhi7,,0.0,0
200,,2hbn2bzWeyTAZYCDs1338TUxp7SYHJXcjLqW5fiKfkFn,,0.0,0
201,Cc6Z1YFXnXRmFvEu9AVsJqV6piv1VZtVMRA2bCrT7BLg,2HEAU4v99nZHq9JY8SfUAnRopHdxha1j2FUeVXEpnEBA,1663361327,0.0,5
202,23k2Qyicy4SFrsV8f8rthjFUfwW5FCbLQRPak59s223h,2HeosmuzgUXhbeWauKoY4oXtF71pLpXGvbeejB3Uc8ae,1656625590,0.0,4
203,,2hfPifECLKzV4vSjyNDPAkBUMYTz5zabZFk4j7TLqYHk,,0.0,0
204,DxnS5ETWvwyinefxzf8aGz6jCRE8tt54doZZZTSimZTH,2hgEFjnfkMuWuAtfTkJQLbZU6U7vGoZ1A94jpYZtyeiU,1664211815,0.0,4
205,8Zdk9UDtX1x6MHB3krxsKzhgWijGNrA1zq9smLj6voLp,2HHYfPecDGr8LxbV9r7Qe7rexhaxPHoNqbigoCsqMj4H,1676265197,-1.0,1
206,A5D9WRRGyQsCEXeNHZUAT9fJGAj4GePKaJzPHxHVimkv,2HKFgJTQwzxrWsm2ZJKbGd4UwwbuvWSCgZy44xcrGKqg,1670599727,33.0,3
207,7PT3JLJN2TFBsFnmqob6naWgMmRn8GKydRz1BjVsqpch,2HKNvmLJXPNu7fUxd7RosDRorA5QPFdSqg1Bvee32evu,1665317099,-1.0,3
208,7KzZCfZGNCjSvGhADcrPGPutahSDTb1GFALWkVSZyY7H,2hL1FyzHNwSx8dMkuT5sw1eVimCorPzWMehZFe61YGPf,1672253644,11.75,8
209,,2HnmsA4BKWD9J5a45bLYXmTzwCVXkW1E6UiWZhPys2GG,,0.0,0
210,4f47D6e89uCMRPBKggvUyHycCgw1PaAyjtW47uefiEyk,2hqhAtc45rVoXa3NJNBppiE25hTTb5pL1iBz9Q1eZB5F,1665104015,0.0,2
211,,2hraTk8NyWwiRF59418539HwAp5ooKSyRheHaL8BJkkQ,,0.0,0
212,DS2WmwfUaUYMzBsThmGPUack92t73Cvr6maxzsRZpecx,2htSSorfzNFVvovTXFHFW8BbAFtvdNoaudNTFYKZtauB,1661900269,-1.0,5
213,5ZhAuLwPxargUVZiBbgjVgqaTvSS3ejYw6FxR2A7Py6g,2HtYgb8GaAupnfUkkbKLevyrD7BE5GR6eHcPjyBzV5Ke,1668664638,0.0,2
214,Ay8uWbJH17SY6VDxKgAFxRB7JZR9XPh1cZHht3WmDkoe,2hVMmRddqbD7CH7GBinFxUTVGpg6mpR3qCBj1mrQ9s9G,1645265169,3.0,1
215,FFfF5T9gdtRWKQVXT5gzgdj1b5YxjoVMb9kEd55Scr3h,2i3H1RuoyHp8bTh5VfPZhrqUBt1KNL1KST9uqQHLnL6A,1641863805,-1.0,1
216,2TKYkCwvgewrsM5HCALsvixgXAB7EPnTcpfjGqNtaUnt,2iDyn8GEeMamzHFsmsYGcnVR2R4s2Eo5hEmuKizrue7M,1668370200,0.0,7
217,7BuWLomb2M2t9RtDAbCvDnKzX1sVz3EyiqirNG43696G,2ifmL6GUioqock3izR6T8uriKh8Yozqn66otVnwhJPS8,1666144481,50.0,2
218,,2iJLUKrphJvFHCH5CAnhCV1aTY4QJ9fyZmvk8yEv8MB8,,0.0,0
219,SAueccx6WsL4pujbfib14C6M1gPfikXBUSt16YRxFgv,2iJUMrFfWdWzbTqPZVtac1H4hsnuiU98mvdbbMpqEkr9,1667933208,-1.0,1
220,3jueNwjebtpfitnN3JjPN7o4SyR3iYqtMx9Jta69mVSE,2io62kUQvm9Ft3C8B3d1hQ4UBf5gahWF5bHymPraiB6S,1673285900,-1.0,3
221,8i2RWrPjZTC1ntbmvSSyS8bjgtuoMHwL3sEp75Yiksjf,2iyNx73GdZzdPGfh7r81bqabNYLLbYKdrEr6jGThJ87f,1668381008,0.0,10
222,,2j9ZEhLDBLS3y7MYckP5Ra2oCtTfGE7PCtnQM4EzVBjG,,0.0,0
223,J32jxN1jbc8ypK6tCBH7onS1dw4gQgRAjhmABkVjd9NX,2jA5En8z5ntei4yNgSzXCyjDeXef1nKkfwrbnUJ2Rb5y,1659531715,0.0,2
224,23k2Qyicy4SFrsV8f8rthjFUfwW5FCbLQRPak59s223h,2jcvQ6JJqb13AXH5kPsDuVUY1nzR5wX3NBbHdzp7G745,1661163280,0.0,2
225,DU2Ab1fhBxXvcG33E7CXvfVL3t2sqVYFquVMjFUUgCEp,2jeQ4VvppgaLnPcbXS88Cx7sJzsVZbppJXEztht8W5bg,1659441493,0.0,2
226,7i7kqiYzBhP5kMWBn3cSKoTADqmsT1qabvLGDcC6pFnn,2jeRVznF7V9SzymRfDyr9kgq5Sh8ywLBTVuQer82GN2T,1659876658,0.0,2
227,,2JgLe9NccqrmZPo2aPhcnXdsxFY1HugvnmyyUJN8qL6h,,0.0,0
228,HC3rq2WRJzFBtGsunzZp3Ly3L2F3A8sU2Nw2qVHBm2MG,2JiVxvnNbbezsZC4i134DxKDBkqsaMVFHAyTvt4aJbMW,1673699544,-1.0,11
229,,2JJS9vgT8QYznwC7eyVDCgrBDDe6Vv1eH8meEBPfQKXb,,0.0,0
230,7KjHAikwWqwTCznK3XNcEfwsjVJn82qa7oAy3BBt78X8,2JkvzEgDkkYmafUgKoY5YrJjkpNZ8gfKXdX7Ujp5JU2f,1662723771,0.0,5
231,5uV4RAGwkozJVwKSim7jNHy52hf4R47VrbVruCJ8MGHt,2JmdTae3exzKLQWyEttzo7UkRcdGogh4v1MBSE1o8275,1643984789,-1.0,3
232,K1JRBqvr3ChLU7EdbdMvsWrNJXojKWDH9qvxdRdt7q2,2JnwWoNsDXnn48Xkd1uGV79bvGNz26SmAXHp4gyk8vHJ,1649944122,1.95,1
233,,2JovTrSdpvCqsH6qbphEuCZkECeGmghVrddVFikaa9BB,,0.0,0
234,FyE386PDVEkSYjoFKiFNbV17LGyZXJESYyz3Uu1r794Y,2jwMNKvfnMaStgFmf8NNZK9HPeHecMwSzmQ7PkJ7vX7e,1654821908,0.0,4
235,BkbRBj7PMg5DcheTo4g7gPJ6FZYytJ8bdJZjk6Vm54yB,2kAEBVDe56hvJTwKXVyhgZwJQpBMLZRUAFUQD7oLGtFd,1650315136,0.0,2
236,BUccVU2DDwzAt5hb9PxGSSCP7hAtB9sNcNQQS5N4Jnh1,2kb4b8Sr4cVMGPEgWKwpVdntYgqjVMEgFCrkp8Wiz8fi,1665870154,-1.0,1
237,2s2SmqF531d3UBT5dVybDBU7eyQQ5K62cpFMUoekEAw8,2KfVqSsY5HQJ1i2SMj1CEAZeN28NtwKK6kdd9bkQvvDu,1662165957,-1.0,3
238,62o7TgGTfZS4NxCfKbKTqxdjsW66TzqwLBoiUjFbRUsT,2Kg2rtMfGpE93QagD9dTTk96LaV16H2dGG1szQqcj6FH,1661327238,0.0,2
239,HZmWcCvCUZFecjyUHv3dNYUUsoeDzkAV2koVW2u3nRgJ,2KiPiwh94HWXzC8C1ieMfhrixAqJkR2UMikogDZ7qq6R,1673081794,15.69,14
240,2X1dfvGztFDG64reXRaKRkmiXitmsVwTdvfVW7qnBSqh,2KjZv4AP86NHbrgUBxwSG1PST2B9SpfzV8RRieXaKLfm,1667522781,-1.0,10
241,2TtuH3Hg2GPWJVuWqBCcMPKZzYxV6T9W9t9PfD5oBjjG,2KLt7WYhB7nvWxJkW6PmL2QigaPoSvfRfunebdzLz2XX,1662047100,-1.0,4
242,69Z9CujXV75eCSCznksjnLzzhBjMWFeNmCRFeGiBj5Bk,2Ku3rBFBa3H7nS5Hnukq9BiosZzNkdyU7rNMBbYjueBJ,1657637220,0.0,5
243,,2KuTVNoV8V4QyCksrAaSzkSPC2rj3nCXiyGWa5cmhMaN,,0.0,0
244,EUzxULkGVctkc3y6WweEVpp1kzz44Qe3PJSdr1i4rXxA,2kXtJzQ7Qk8Bqe3H53WAz3M222o17V2wkedVJtPTQ4av,1654538943,0.0,4
245,GAXW9oSh4C5kTrrYcAYg1a81HeKv67QpL9C5H6wq9oiq,2L1h86ponvrksjCmfQykV8Ty36suFdNjrE3NzFiYpbcd,1664395285,-1.0,5
246,,2La3QukGJ6xwFUxSiszekb8ohVdiNLn5ZNNE9W3oQk5m,,0.0,0
247,AEUyeQrY5H4ckb9EsmLmm1dmefWQ3caFeeHWv4BUedRP,2LeCbtGmMYyMM5uUX6PazZxpH7YYkcna2fpbV16p3QFM,1664872730,0.0,3
248,74LY9ejHU7evFUQxiJMov5F5xiGvvZj2YnrubcWaR6YZ,2Loyd2HtMPZs8GJUFuGdzhBfqy7mLkUy2acYQ41gxFM2,1657719926,0.0,7
249,,2LP47uiT7U484W8sSfDoSzG1EcbRDXgfUPNQBMXEBUsz,,0.0,0
250,J32jxN1jbc8ypK6tCBH7onS1dw4gQgRAjhmABkVjd9NX,2LrModXrqPvAtZosXR6LJSancGEtUoyV9471bz6JxvD7,1659527882,0.0,5
251,CPMFqF1QNzbAKi1aymCLKNtBw4AeHo8vwRfkfvX38qzR,2LRuizUnZ3yLKEzPRYWfknksxtRfa9R37BRcMzeqFKYE,1659626785,0.0,5
252,,2LvGttcEiVVCm5P7Po9uKHkEj9cDigPUcsMV1GtLYZSM,,0.0,0
253,DGmBy1kv88BFCE25o9BipXcfZBBfMVCPThU6P4NRZ53o,2MafnGrPJWmWdKSouzz8PVjoJEfTbLfyiv7FKTQL5RWX,1675769433,-1.0,11
254,,2mdVWGKaaNduJDmxRmrxQnUXXGXVAgUNfSCdrAkBJYTG,,0.0,0
255,,2mfepMfPhNF6adPW6A8bXW5xmwKSNYUkhMzzY7VUrqMX,,0.0,0
256,,2mGPkfW9bypiFW1BMKjjqfZoBQjgcNcEkn1aXyzuWsAL,,0.0,0
257,BF8JkyURAUh9Mho5KYoZXCybokG1p9SuSt42NjvDTs2R,2MJipy38bxddMNRVhByHH7UtuBmeB7q2cj1L4ZacJGRb,1665124199,-1.0,1
258,,2MkuipWVdq7SdGbjrP6c85dBTz2ndzyCVarZxAofGsoQ,,0.0,0
259,,2MNfBeS5ms2oV4DGNC4yS22hPdC8gKvTv7e5GS9u1CBU,,0.0,0
260,,2MnZxr8y5BeM9YiJunNuNhwLrUADkjufqqbBGq3rp3hy,,0.0,0
261,5TQpoeXW8wFcsFq2Sb4v42YRGu9LyataVRnmzfHuy2TR,2mPtjHcD1F8QHy6GsLAJfk3HGSNnRyiqpVAMBz5q9c2H,1665121821,-1.0,1
262,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,2mqb68riTwAqc9kstKYakfJmEhwo1TneEHXAP9YA9mWZ,1643901076,0.0,3
263,A3xt7P1EzicWCq4WTdQm8gcvGiiQx9RYHqcVVfP5VKN6,2mQBRPW9PrX7hJpbqw8wjJfZq4abo4eEt7NeDquRG9AR,1667267267,-1.0,2
264,3ugk4WtNnDry9meK5NtK4q7m3T7D3FRWyRWYhPYR9nxT,2MSo146iqXKhnASbxbhrHKrPsJdtCRCccJ2BjUmNQDhs,1662724486,-1.0,3
265,W5JojKKnsPTSNd2j5enRvd1Df1Dih75ASKEnaFkJyGb,2MsVeNzACVx5guodMbvCpUMz6aAngMdi6a1t5CA5UX2K,1641913850,-1.0,1
266,4WoNPTWZvCTyhTX11ba8Ye1WhpPiKtjUuGWpi2xQLBth,2mv6QCWPo761ivaRRKXkTTcGMxeqXHZg3MFgJwexGE2S,1664404548,0.0,4
267,CWjRJqknMBaVpYyaRWLQkXwmSquJboduambA23Rbqsd9,2MwQoFsHdagiQFQBVgbtysXJeENUcDVY7zwXFPJgsVHL,1664470944,-1.0,3
268,CWjRJqknMBaVpYyaRWLQkXwmSquJboduambA23Rbqsd9,2MXw76KgxrvxRTEUubTNojSkXejbfgRRtebzjAVyZbw4,1664470886,-1.0,11
269,5SDoJibMavhHTAuRTZ1J75p2dWPch4Bo6ys82S5bnyj6,2MYZVmWqpy5rCgWf9ZyMUgaSwUQiyBXZZwKbTEVZjFCT,1645043029,-1.0,1
270,Gpx8NUSfaxQ2LsFc95vwuQNn9tboGu7JRejbePhPMugN,2N2KcM511FsbSRGZRmdAcuR18p2H7svszrhqVx3fJQSm,1673292289,75.0,6
271,,2n3axudzr47pgchNmBYJG68zzL6Rj3SmEWpH2GJe1c5R,,0.0,0
272,BkbRBj7PMg5DcheTo4g7gPJ6FZYytJ8bdJZjk6Vm54yB,2ne2ZiV1d8zgrPxSeAJCRb4uv9DEGDzqQk2QoN4u9rTE,1641928700,0.0,2
273,HYbEQK1nkGXmGkXxNj5ZW3JDWZ9m6pWhXkkH8KEkdqef,2nEC382rKGt3gSCVcwtqq7QRc6rTVAipoK5gGsaFN17Y,1670832559,0.0,5
274,8auUcq3wJ6aU3XuaL9EGu5qdHsRFBmo76LAeg3PhJy4L,2nepFEuTS8huXSM5fjyLm2SW9EJpAg7D29jjNKxyGvAF,1655400030,-1.0,2
275,,2nF4uMxuDVUqrfNTgEcwwU6SgxrxVx96qZbm9Q21gYa6,,0.0,0
276,9WTcurYU6eFx9gyngoxiNR4BiEudVSXHrwnhmVhAEzhq,2ngp4WM134Tej7A7v8fr5RYxf8aLeYSJF5MF2B5Me9ig,1673938191,0.0,5
277,,2njGKrxhedKxQqWNv9hg5e2fmCerJspm1Zp24QhjHAm3,,0.0,0
278,39EadXtYY5wZNXq4M5dfPNbbxPmiiPgQihTh8mudwdA9,2nPECJANdKcAjkvV2oF5KsERGPZxhZ32pT2AQdnPxJqE,1676097386,12.0,22
279,JCQ3hvUzhRhc2WgRoF9SRaQ1Swry32cfkLXGMvoQoSTr,2nrXEQdnUEcTs8Dmxq3Pq3jQYLdRiT3fQyFcwyHBJGfg,1658086039,-1.0,4
280,cXqFkCF4gaT9vAcZYMgwLXmmuD5w4hwgxT8YXE8JuBw,2NSozz4sKPGFRNyQ5sihkpqYDkpuwf1fT3uFzfTd2Hu3,1663427595,0.0,2
281,,2nTCnFFMFzJFnViVWhJMLf8bU82gsDNWCtMkhWoDGooG,,0.0,0
282,GAXW9oSh4C5kTrrYcAYg1a81HeKv67QpL9C5H6wq9oiq,2nUgZC6vDkKdDmY1jzZvGuZRNZFLR4vnMTx7CBtfxLra,1661396627,-1.0,4
283,7nyhV5CJn2zw5mM982nRuYYGZA19KzVoGUUrhwWxqHLW,2nVXS5bYXLNxKJyL4ZwrJax7tyJP9UYBrZmtNfVjRHPa,1675875583,17.15,12
284,8auUcq3wJ6aU3XuaL9EGu5qdHsRFBmo76LAeg3PhJy4L,2nZEpPJDLBeoGiGTY5BBfBhbFYuhs1V1skAnVC1qMkFe,1655399741,-1.0,4
285,2shjLNaXvWNo5qJHiWyumCiRA4wPBgBNmM4fTk6CghBu,2obX5EjCD8JoKznUEp9yGo2J5iLk9tF15bcHr9CLKR9H,1668345585,0.0,2
286,6sRQ48UhD7Bn98E7ygWVfQVQFX5an54nTaZMWoZpBXMv,2ocPA7Ui7Z5mDGn7Umc9B5PNkTX7bnrrMF1etYDyfadm,1672519752,-1.0,5
287,Esckq2rQhHBKgxTdbsLd3B4G4BvC12uNubAwceTSugBo,2oe182PmSd8K6B2N4V5USAiKgvC4KvChPr5sX8YMRom2,1669620513,-1.0,5
288,6t5QVvcYipRwNxSr86SJiwR7KJxuRVwDdqiAphLYCMYz,2orJr9MAs73qTnWLL1yK5r2ez8cnvgCRX61NsBSocy5x,1663706213,0.0,4
289,DgNPe685uHn4Roii6N529Ux2mQGiefBPUvDQJHhtqpV6,2oY6oEwLtQWkSVt62JHMxhiJU6wy4zY9W3mfNm5DUMXz,1672072210,-1.0,1
290,,2Pi8nMTH48Us3nctT3q5PstFy17Y5JScVN1pgy5oMhAs,,0.0,0
291,,2pJcteWiAnCEBECKBfJmooF9xFGYARwMrgSMrVFzdeMw,,0.0,0
292,,2PNdcZcWQGXHs4KDXcyCet5DiDAvZFH7ucrzAuLdMHPW,,0.0,0
293,AQLcM67QwFvFytbBwPT8G6Wv5Q5oGa6u5NHXsqhCiHmU,2PRd2rG8CFjnCFC4dqWBbBkwPviPqYX7ZKZdq8dNxDd1,1652860141,-1.0,3
294,3b9h6x8omAVZryzLGpAwoKy5qi4Zy8KcAHZJPrKbxGjK,2PtgpLhFvtBZGVUCHLGZ8Zf4mxwFFzyYp7vQoeeD1SYS,1643559461,0.75,1
295,Cc6Z1YFXnXRmFvEu9AVsJqV6piv1VZtVMRA2bCrT7BLg,2PUbqHbKnzLWvbzxWkuUQzJGdsUP3KFujZ5vk1kG2HuX,1662814367,0.0,5
296,,2PuJ4xYR4v3Q9Egr3YsJurJoosutCirm5bLMVzoi8Bai,,0.0,0
297,6T9wxnwB7hMr1KzZ8ncFJFPbiDUoqakYYLDcbheRU9Kv,2pycxjZztfWuN1jquEEPJtUk5pV6j9reVdzjAaEUo463,1673936917,13.08,9
298,Dh2i8JZYKgeij1tdrgSm5EYzYNXh1e43GrNP3d756RYd,2Q5go6zj7RxC3RnZjE9ZBjj1Yb3efwVh1vUc6YmYDLNQ,1676321196,-1.0,9
299,EBFutTi4PLbTiRgWEvt9JpAwtumoYRtrzKYfqR49marE,2QDpMtFj2v8bux4jSQqWM9AoSxabDbuusPZo2URGbuBj,1676442403,18.0,5
300,D3L1L7ig5q5UhLXDHFVQ5XaNFyzwFCo1WGTaJGWW2a9d,2qectcs5y6h3SUGF9EL2V5C7Qh9KB63yeJAky9nUnQ1F,1663152493,0.0,3
301,,2QFR5t4RvHAopeJ4zLWWECiCpvbiS57rJbNpGTxY3nCq,,0.0,0
302,6R4gZdDxRU7UrEGURpJw7Pgm9bisgo4hBTSASKEQ5Zhk,2QfXmixGs4JtcSX1uVPmPChLiRJeVdzKc11xeRFFsxQu,1642904730,-1.0,1
303,GRJuYBzAHdPPYiXgqWScxdHkmmHy9z27R2mtDdyqVbSb,2QfYnaBYwpaHqqCJHN5GBFswKvQ7RPzmvYpTEbA8tzJp,1662330335,-1.0,3
304,F5JXgwBRhSHbqJxV4tuvcTJAc3G5JCmmqfFAA4f5asWc,2qg2TXSR3fR4tv8o4yhGsNnqbA6hnb52p9MBPi5HtqvF,1665137839,50.0,2
305,3Wa7QqM3Mzqq1MvWSCddak7HTLpZbazivUWVcTh1TTgG,2QgY816iNaNKFmrTDbiEBfvER9JvnF7rNfVp4JWbxXwM,1671403051,0.0,8
306,,2qHY8osdo9dBgWtRosfgCFFRbvAt1PeWHFb3pxRmVRes,,0.0,0
307,,2qoFzmrYuHYZhv7Ax6dL9rwHS9gNnebp1Hzxbdha8A6g,,0.0,0
308,3Wa7QqM3Mzqq1MvWSCddak7HTLpZbazivUWVcTh1TTgG,2qoj7tubSEAfjCnDMFyGrhPM1stRfB69sLc5XUW6GU2h,1669580831,0.0,4
309,3reY1bQVWfGKFLPfZ2YfYeejrkckG9e39miwk8AAH9tr,2qq71sU62xyAPXXF6DjeVxwBbGTQsXKjpSK5LtsVQMiH,1675363778,0.0,5
310,,2QtjMiBk7sup4cmNc75GKoue9YRVEgWXyoqtsqNkkpDs,,0.0,0
311,Eh7DMr2NJVRdc2jSEMcMdTabNoeAwfApVTPUAcnvRS9o,2qwAo7guEbXpDr5cYqAG5HVt35evJrEst8KcKnzr5wG5,1672734666,0.0,11
312,BnXH4rYbJR8aLCMFx1kCQ49PWWWHZ3nLcThPac2tavGU,2R3FwJEU2PzXp5UvKsfDC4uz6itD2orEVinabNtmXvEX,1664496079,0.0,2
313,,2RbaTZV6uG2e6WoS6wUnbX3yrrTx1Tnqsjto93tmeeRQ,,0.0,0
314,,2rBdAGtFqKHeepKNid6oBD6fRtXRGo5LwpmyjXCPCNcu,,0.0,0
315,BHJ17RSD6Dgdk6TmLCMG7QKAzNjWmEUVsmYMCVUDqBdC,2rD6wJtetyiRUffUQvWe8eJo2AsCzvN4cjVdZkCaGJFp,1669775980,-1.0,2
316,CAhtB3iPCDRcbp7gqj1aC5tsSSMVv9pNZ59UGSLMz2Dq,2rFE1gjQZUpvtbgD3qnJeHDHbWbVA2d9V295nb7kZ5Xz,1668014054,-1.0,7
317,3Wa7QqM3Mzqq1MvWSCddak7HTLpZbazivUWVcTh1TTgG,2RfFaR9j227jh7SdBA3jkSstuu19NR3ZjBZFPZvDcWf2,1669580831,0.0,4
318,,2rjaxBWkdBvPbRZg4jHYNubLsbymZiWAVj2JdLiBdphd,,0.0,0
319,6tMgqiwGvSwgAoBrgBsMtWT81eoG7mrrb1AtLzU4LFda,2rJQE6AnS3uhZLDPZk5ipQtgDi6dzitFVx4AJ4tdKS1d,1662755765,0.0,4
320,,2rKh4q44eMLbr9mxKYxYQH9JWZPEMMN9pXrnTWURbK1q,,0.0,0
321,Hro2qQxJpJbFezoaXxgeRojQpBmRJVytEa3MpguLM8uc,2rRSCLoqiXDrV62MmFHc7jYanRv1fLut3TKmVZm6h7KS,1671811091,0.0,4
322,,2rYdqSUV6ofTm8cs6kyDCBznRHbEQ9HkesyNnEafi7no,,0.0,0
323,5AKAh7Ru6ShFJ7C71n76a495pKu6MvuWSjnxneDta7g2,2S4Fnhbnt4BAFQ72cJF1nEyYj3rkCucJoAA4SSJA6Wgs,1669585609,0.0,6
324,3RHSR6UsFUWszNC8fDm8393BB42ak1i8PokSFrN6Nu2E,2s7i3tZxQNEFZPc7QMkZpvNHtkgxdj1EMwGdByuDXSuX,1667695682,-1.0,1
325,CuG76gEu86D8B4hesq5VkNkKF2PfR81SF4M3Q39Ki4Fw,2SBtJc347b1r7eQjo5Yj7P5nk3LTxhmPC4SQj5XssEGV,1650907172,1.96,2
326,Feg8ZBDscy2rSNLq3cqnSheumWMDiqU9cSY9f5QHcvtb,2sdMBycbWnQ6StjrpfnEvq3M5cUHB5r5D8PgiDR63eGt,1676103226,25.0,4
327,,2sG7gS3NwDg1b6JvdUWq1XMcgDS71WgJdfTHyXedtVnc,,0.0,0
328,,2sGCPD1WAYnkHbqS2Ec4VRbuTTGMTTTw412uT5dpzfTY,,0.0,0
329,,2sJVWctfdTbiZcxRhGG23iL59xf9B32vECdP45zzHW22,,0.0,0
330,4mEmJhpegpBwWBPLoTH5gwyH5H9nr21fuMzdam6YgyEU,2skizukdWJ83Nsk3biQjB1PmfFaRypFYoN8htVwfsHP7,1665689167,-1.0,4
331,DFnyAVX91ZrBb1sGhdHkVAcV5QhwDRKW2HU6qoLSKwUh,2SmbsupfyifdaoAPaboY17NV2UBZGW3BPTcam7LeAuHr,1649219058,1.09,2
332,2CEoq6a7bDzKyBnXcAHN733unm3k2JtmRuGyt6E2Q75q,2snP6KP3vbtNT2YfRMTKEzrYMPXijcr7uzDjYdaEUshG,1675005560,0.0,4
333,fr7YFkGeJNGMxVJAhQgp9gZivKSNPcQU4roBK4boKGB,2SogaqW8xHejUJhEjszS1SjtgzVShVjQB4p4egYBxcvt,1666815460,19.0,2
334,5EfThGYmEfJcHDogDe8xww7VfJc8q7ZhgHdmCYNfdy27,2SQj6gkdZFrZchxBaF7cFMvxofxq5utPAeA8bdPNSGG7,1671145203,0.0,8
